id,institutionCode,basisOfRecord,source,occurrenceID,catalogNumber,recordedBy,year,country,countryCode,stateProvince,county,locality,latitude,longitude,scientificName,kingdom,family,genus
6668389,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8e5/6668389,6668389,dbb8c3f6-b6bf-11e1-8c2f-acd112e444a7,Y.T.siang,1930,CN,CN,贵州,,"Foot of van-ching-shan,kiangkow",,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668390,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/917/6668390,6668390,dbb8c383-b6bf-11e1-8c2f-acd112e444a7,Y.T.siang,1930,CN,CN,贵州,,Pinfa Kweiting,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668402,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/d32/6668402,6668402,dbb8be4b-b6bf-11e1-8c2f-acd112e444a7,Y.Tsiang,1930,CN,CN,贵州,,"Yun-fou-shan,near",,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668403,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/77e/6668403,6668403,dbb8bddb-b6bf-11e1-8c2f-acd112e444a7,C.Y.Chiao et al.,1931,CN,CN,贵州,,梵净山,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668404,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4ad/6668404,6668404,dbb8bd69-b6bf-11e1-8c2f-acd112e444a7,Y.Tsiang,1930,CN,CN,贵州,,"Van Ching Shan,Yin Kiang",,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668425,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/594/6668425,6668425,dbb8b3f4-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1939,CN,CN,重庆,重庆市市辖区,帽子山,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668426,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8e0/6668426,6668426,dbb8b384-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1939,CN,CN,重庆,重庆市市辖区,帽子山,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668427,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4b9/6668427,6668427,dbb8b317-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1939,CN,CN,重庆,重庆市市辖区,帽子山,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668428,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/dbb/6668428,6668428,dbb8b2aa-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1939,CN,CN,重庆,重庆市市辖区,帽子山,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668429,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/cd1/6668429,6668429,dbb8b23b-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1939,CN,CN,重庆,重庆市市辖区,大管,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668450,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/5f7/6668450,6668450,dbb8a916-b6bf-11e1-8c2f-acd112e444a7,方文培,1930,CN,CN,四川,巴中县,,31.8652392,106.7447305,Pinus massoniana,Plantae,Pinaceae,Pinus
6668458,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/295/6668458,6668458,dbb8a594-b6bf-11e1-8c2f-acd112e444a7,K.L.Chu,1935,CN,CN,重庆,重庆市市辖区,文峰,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668459,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/789/6668459,6668459,dbb8a525-b6bf-11e1-8c2f-acd112e444a7,K.L.Chu,1935,CN,CN,重庆,重庆市市辖区,文峰,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668463,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/6d3/6668463,6668463,dbb8a36e-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1948,CN,CN,四川,,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668470,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/32b/6668470,6668470,dbb8a061-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1934,CN,CN,四川,巴中市,,31.8652392,106.7447305,Pinus massoniana,Plantae,Pinaceae,Pinus
6668477,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/6b1/6668477,6668477,dbb89d4c-b6bf-11e1-8c2f-acd112e444a7,Y.C.Yang,1941,CN,CN,四川,,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668478,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/fca/6668478,6668478,dbb89cdc-b6bf-11e1-8c2f-acd112e444a7,方文培,1930,CN,CN,重庆,城口县,Chungking-hsien,31.8240988,108.6294973,Pinus massoniana,Plantae,Pinaceae,Pinus
6668491,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/f55/6668491,6668491,dbb89731-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1938,CN,CN,四川,剑阁县,,32.2877222,105.5247653,Pinus massoniana,Plantae,Pinaceae,Pinus
6668492,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/37f/6668492,6668492,dbb896ba-b6bf-11e1-8c2f-acd112e444a7,Hopkingson,1930,CN,CN,四川,巴中市,,31.8652392,106.7447305,Pinus massoniana,Plantae,Pinaceae,Pinus
6668499,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/d97/6668499,6668499,dbb893c3-b6bf-11e1-8c2f-acd112e444a7,方文培,1926,CN,CN,四川,松潘县,,32.6379835,103.5989499,Pinus massoniana,Plantae,Pinaceae,Pinus
6668505,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/442/6668505,6668505,dbb8912a-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1925,CN,CN,四川,巴中市,along road side,31.8652392,106.7447305,Pinus massoniana,Plantae,Pinaceae,Pinus
6668506,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/7a8/6668506,6668506,dbb890a8-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1932,CN,CN,四川,乐山市,乐山,29.4703703,103.7012172,Pinus massoniana,Plantae,Pinaceae,Pinus
6668507,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/703/6668507,6668507,dbb89035-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1934,CN,CN,四川,屏山县,,28.6727323,104.0108836,Pinus massoniana,Plantae,Pinaceae,Pinus
6668515,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8a3/6668515,6668515,dbb88ca6-b6bf-11e1-8c2f-acd112e444a7,F.T.Wang,1930,CN,CN,四川,,Southern border of Kansuh.,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668516,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ab1/6668516,6668516,dbb88c36-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng & C.T.Hwa,1946,CN,CN,重庆,重庆市市辖区,Nou-Tao-Chi,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668518,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/797/6668518,6668518,dbb88b59-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1939,CN,CN,湖北,巴东县,南坪,31.0423266,110.3407574,Pinus massoniana,Plantae,Pinaceae,Pinus
6668523,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/888/6668523,6668523,dbb88932-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1939,CN,CN,湖北,巴东县,南坪,31.0423266,110.3407574,Pinus massoniana,Plantae,Pinaceae,Pinus
6668529,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e92/6668529,6668529,dbb8868f-b6bf-11e1-8c2f-acd112e444a7,K.M.Liou,1930,CN,CN,湖北,,观音洞,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668531,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/da7/6668531,6668531,dbb885b0-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng & C.T.Hwa,1948,CN,CN,湖北,利川市,Shui-Sha-Pa,30.2909964,108.9363742,Pinus massoniana,Plantae,Pinaceae,Pinus
6668541,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/03b/6668541,6668541,dbb88161-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng & C.T.Hwa,1948,CN,CN,湖北,利川市,"Mo-pa-Hsang,  Hsieh-Tawn-po.",30.2909964,108.9363742,Pinus massoniana,Plantae,Pinaceae,Pinus
6668551,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/076/6668551,6668551,dbb87cf9-b6bf-11e1-8c2f-acd112e444a7,K.M.Liou,1938,CN,CN,湖北,,Chue hinsien,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668556,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1f8/6668556,6668556,dbb87acd-b6bf-11e1-8c2f-acd112e444a7,C.T.Hwa,1948,CN,CN,湖北,利川市,No-Pa.Hsiang,30.2909964,108.9363742,Pinus massoniana,Plantae,Pinaceae,Pinus
6668557,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e95/6668557,6668557,dbb87a5c-b6bf-11e1-8c2f-acd112e444a7,,1948,CN,CN,湖北,利川市,,30.2909964,108.9363742,Pinus massoniana,Plantae,Pinaceae,Pinus
6668575,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4e7/6668575,6668575,dbb87275-b6bf-11e1-8c2f-acd112e444a7,钟补勤,1918,CN,CN,湖南,,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6668576,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/fe7/6668576,6668576,dbb871f8-b6bf-11e1-8c2f-acd112e444a7,Y. Liu,1948,CN,CN,湖南,南县,上封寺下,29.3712365,112.4093306,Pinus massoniana,Plantae,Pinaceae,Pinus
6668584,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/337/6668584,6668584,dbb86e82-b6bf-11e1-8c2f-acd112e444a7,候宽昭,1937,CN,CN,湖南,衡山县,南藏,27.2215192,112.8055573,Pinus massoniana,Plantae,Pinaceae,Pinus
6668595,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/93b/6668595,6668595,dbb8698d-b6bf-11e1-8c2f-acd112e444a7,K.K.Taung,1921,CN,CN,江西,,Kiangsi,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6669636,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e2e/6669636,6669636,dbb69938-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1929,CN,CN,浙江,杭州市,"Panshan,Hongchow,Chekiang",30.2739768,120.1729739,Pinus massoniana,Plantae,Pinaceae,Pinus
6669640,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/670/6669640,6669640,dbb6977e-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1930,CN,CN,浙江,,"College of Agriculture,Hangchow,Chekiang",,,Pinus massoniana,Plantae,Pinaceae,Pinus
6669643,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c18/6669643,6669643,dbb6962e-b6bf-11e1-8c2f-acd112e444a7,钟补勤,1935,CN,CN,浙江,,四明山,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6669644,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c91/6669644,6669644,dbb695c1-b6bf-11e1-8c2f-acd112e444a7,Cheo & Wilson,1926,CN,CN,江苏,,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6669645,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/658/6669645,6669645,dbb69552-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1930,CN,CN,浙江,,"Haining,Cheking",,,Pinus massoniana,Plantae,Pinaceae,Pinus
6669647,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e84/6669647,6669647,dbb69478-b6bf-11e1-8c2f-acd112e444a7,钟补勤,1935,CN,CN,浙江,,四明山,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6669650,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/303/6669650,6669650,dbb6932b-b6bf-11e1-8c2f-acd112e444a7,S.Chen,1932,CN,CN,浙江,,Kinhwahsien,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6669652,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/db9/6669652,6669652,dbb6924c-b6bf-11e1-8c2f-acd112e444a7,周太炎,1949,CN,CN,江苏,,常熟,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6669654,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/78f/6669654,6669654,dbb69159-b6bf-11e1-8c2f-acd112e444a7,A.N.Steward,1922,CN,CN,江苏,南京市,,32.0556449,118.7977409,Pinus massoniana,Plantae,Pinaceae,Pinus
6669655,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/f7a/6669655,6669655,dbb690e8-b6bf-11e1-8c2f-acd112e444a7,方文培,1929,CN,CN,江苏,南京市,Nanking,32.0556449,118.7977409,Pinus massoniana,Plantae,Pinaceae,Pinus
6669656,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/cae/6669656,6669656,dbb69079-b6bf-11e1-8c2f-acd112e444a7,C.N.Chen,1929,CN,CN,江苏,,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6669657,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ff3/6669657,6669657,dbb69009-b6bf-11e1-8c2f-acd112e444a7,M.Chen,1933,CN,CN,江苏,南京市,Nanking,32.0556449,118.7977409,Pinus massoniana,Plantae,Pinaceae,Pinus
6669667,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/d1a/6669667,6669667,dbb68ba9-b6bf-11e1-8c2f-acd112e444a7,,1928,CN,CN,安徽,黄山市,黄山,29.9558362,118.2488108,Pinus massoniana,Plantae,Pinaceae,Pinus
6669677,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/05e/6669677,6669677,dbb6872f-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1933,CN,CN,安徽,全椒县,Wangshan,32.0852744,118.2733262,Pinus massoniana,Plantae,Pinaceae,Pinus
6669679,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/a8b/6669679,6669679,dbb68654-b6bf-11e1-8c2f-acd112e444a7,K.M.Liou,1936,CN,CN,陕西,平利县,,32.3888495,109.3618691,Pinus massoniana,Plantae,Pinaceae,Pinus
6669682,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8f0/6669682,6669682,dbb68503-b6bf-11e1-8c2f-acd112e444a7,K.W.Kung,1933,CN,CN,陕西,宁陕县,"Ningshen-hsien,shensi",33.3103298,108.3143914,Pinus massoniana,Plantae,Pinaceae,Pinus
6669685,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/7cb/6669685,6669685,dbb683b0-b6bf-11e1-8c2f-acd112e444a7,刘慎谔,1938,CN,CN,陕西,西乡县,,32.9830991,107.7666092,Pinus massoniana,Plantae,Pinaceae,Pinus
6669686,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/7ab/6669686,6669686,dbb6833f-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1937,CN,CN,陕西,,,,,Pinus massoniana,Plantae,Pinaceae,Pinus
6669693,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/fde/6669693,6669693,dbb68018-b6bf-11e1-8c2f-acd112e444a7,M.Chen,1933,CN,CN,江苏,南京市,NanKing,32.0556449,118.7977409,Pinus massoniana,Plantae,Pinaceae,Pinus
6669716,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e5e/6669716,6669716,dbb675fd-b6bf-11e1-8c2f-acd112e444a7,F.A.McClure,1929,CN,CN,海南,,"Hainan,Hupg No Tung",,,Pinus kwangtungensis,Plantae,Pinaceae,Pinus
6669784,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/afd/6669784,6669784,dbb6582b-b6bf-11e1-8c2f-acd112e444a7,Hsien-Wu kung,1931,CN,CN,吉林,吉林市市辖区,近伯都纳,,,Pinus koraiensis,Plantae,Pinaceae,Pinus
6669786,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/edb/6669786,6669786,dbb6574f-b6bf-11e1-8c2f-acd112e444a7,H.W.Kung,1931,CN,CN,吉林,吉林市市辖区,"Weihuling,kirin",,,Pinus koraiensis,Plantae,Pinaceae,Pinus
6669794,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/973/6669794,6669794,dbb653c4-b6bf-11e1-8c2f-acd112e444a7,H.W.Kung,1931,CN,CN,吉林,吉林市市辖区,"Weihuling,kirin",,,Pinus koraiensis,Plantae,Pinaceae,Pinus
6669798,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/fe4/6669798,6669798,dbb65210-b6bf-11e1-8c2f-acd112e444a7,,1926,CN,CN,吉林,安图县,"Antu County,Nw slope of Chang Bai shan s Er Dao Dai He near the Nature Reserve",42.7865039,128.5144937,Pinus koraiensis,Plantae,Pinaceae,Pinus
6669851,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/d2e/6669851,6669851,dbb63ab6-b6bf-11e1-8c2f-acd112e444a7,秦仁昌,1937,CN,CN,云南,,帕底自附近,,,Pinus kesiya,Plantae,Pinaceae,Pinus
6669917,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/856/6669917,6669917,dbb61ddb-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1938,CN,CN,云南,,"Kiukiang Valley,(Taron) Mt,chingtinglaka",,,Pinus wallichiana,Plantae,Pinaceae,Pinus
6669942,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8da/6669942,6669942,dbb612e3-b6bf-11e1-8c2f-acd112e444a7,陈念劬,1932,CN,CN,海南,琼中黎族苗族自治县,五指山,11.3185451,116.5623856,Pinus fenzeliana,Plantae,Pinaceae,Pinus
6669949,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/648/6669949,6669949,dbb60fcd-b6bf-11e1-8c2f-acd112e444a7,梁向日,1933,CN,CN,海南,,二星山三西,,,Pinus fenzeliana,Plantae,Pinaceae,Pinus
6669951,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/259/6669951,6669951,dbb60eee-b6bf-11e1-8c2f-acd112e444a7,踵铺勒,1928,CN,CN,贵州,,绥阳,,,Pinus fenzeliana,Plantae,Pinaceae,Pinus
6669992,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/6be/6669992,6669992,dbb5fd42-b6bf-11e1-8c2f-acd112e444a7,M.Chen,1932,CN,CN,江苏,南京市,,32.0556449,118.7977409,Pinus densiflora,Plantae,Pinaceae,Pinus
6669995,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1f9/6669995,6669995,dbb5fbf0-b6bf-11e1-8c2f-acd112e444a7,M.Chen,1932,CN,CN,江苏,南京市,,32.0556449,118.7977409,Pinus densiflora,Plantae,Pinaceae,Pinus
6670002,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/bbb/6670002,6670002,dbb5f8c9-b6bf-11e1-8c2f-acd112e444a7,青岛市农林事务所,1933,CN,CN,山东,青岛市,农要事务所憎,36.1079328,120.4159606,Pinus densiflora,Plantae,Pinaceae,Pinus
6670003,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/722/6670003,6670003,dbb5f85a-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou & K.M.Liou,1933,CN,CN,山东,牟平区,黄泉附近,37.2696474,121.5447736,Pinus densiflora,Plantae,Pinaceae,Pinus
6670004,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/105/6670004,6670004,dbb5f7eb-b6bf-11e1-8c2f-acd112e444a7,F.H.Sha,1932,CN,CN,山东,青岛市,,36.1079328,120.4159606,Pinus densiflora,Plantae,Pinaceae,Pinus
6670005,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/321/6670005,6670005,dbb5f77c-b6bf-11e1-8c2f-acd112e444a7,F.Y.Hwang,1936,CN,CN,山东,威海市,,37.5125003,122.1184981,Pinus densiflora,Plantae,Pinaceae,Pinus
6670006,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/46c/6670006,6670006,dbb5f70e-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou & K.M.Liou,1933,CN,CN,山东,牟平区,岳姑庙附近,37.2696474,121.5447736,Pinus densiflora,Plantae,Pinaceae,Pinus
6670007,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/9f4/6670007,6670007,dbb5f6a0-b6bf-11e1-8c2f-acd112e444a7,F.Y.Hwang,1936,CN,CN,山东,威海市,,37.5125003,122.1184981,Pinus densiflora,Plantae,Pinaceae,Pinus
6670009,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/3b4/6670009,6670009,dbb5f5c3-b6bf-11e1-8c2f-acd112e444a7,Y.C.Wang,1935,CN,CN,山东,崂山区,,36.1922869,120.5630744,Pinus densiflora,Plantae,Pinaceae,Pinus
6670013,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e9d/6670013,6670013,dbb5f3e8-b6bf-11e1-8c2f-acd112e444a7,F.Y.Hsia,1936,CN,CN,山东,威海市,,37.5125003,122.1184981,Pinus densiflora,Plantae,Pinaceae,Pinus
6670014,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/aa2/6670014,6670014,dbb5f370-b6bf-11e1-8c2f-acd112e444a7,Y.C.Wang,1935,CN,CN,山东,,"Chlin-sze,Chefoo,Shantung",,,Pinus densiflora,Plantae,Pinaceae,Pinus
6670017,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/af5/6670017,6670017,dbb5f222-b6bf-11e1-8c2f-acd112e444a7,Y.C.Wang,1935,CN,CN,山东,,"Chulin-sze,chefoo, Shantung",,,Pinus densiflora,Plantae,Pinaceae,Pinus
6670018,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/419/6670018,6670018,dbb5f1b4-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou & K.M.Liou,1933,CN,CN,山东,烟台市,,37.4636946,121.4479458,Pinus densiflora,Plantae,Pinaceae,Pinus
6670020,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/f20/6670020,6670020,dbb5f0d3-b6bf-11e1-8c2f-acd112e444a7,W.Y.Hsia,1935,CN,CN,北京,北京市市辖区,Prince Park,,,Pinus densiflora,Plantae,Pinaceae,Pinus
6670021,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4cb/6670021,6670021,dbb5f061-b6bf-11e1-8c2f-acd112e444a7,,1913,CN,CN,北京,北京市市辖区,,,,Pinus densiflora,Plantae,Pinaceae,Pinus
6670022,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8db/6670022,6670022,dbb5eff3-b6bf-11e1-8c2f-acd112e444a7,Wei-Ying Hsia,1930,CN,CN,湖北,,Changli,,,Pinus densiflora,Plantae,Pinaceae,Pinus
6670023,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e95/6670023,6670023,dbb5ef83-b6bf-11e1-8c2f-acd112e444a7,Wei-Ying Hsia,1930,CN,CN,湖北,,Changli,,,Pinus densiflora,Plantae,Pinaceae,Pinus
6670036,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/eb0/6670036,6670036,dbb5e9d0-b6bf-11e1-8c2f-acd112e444a7,Y.Y.Pai,1930,CN,CN,辽宁,丹东市,,40.1246436,124.3842137,Pinus densiflora,Plantae,Pinaceae,Pinus
6670037,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c5f/6670037,6670037,dbb5e962-b6bf-11e1-8c2f-acd112e444a7,Y.Y.Pai,1940,CN,CN,辽宁,丹东市,,40.1246436,124.3842137,Pinus densiflora,Plantae,Pinaceae,Pinus
6670038,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/7d0/6670038,6670038,dbb5e8f0-b6bf-11e1-8c2f-acd112e444a7,Y.Y.Pai,1931,CN,CN,辽宁,丹东市,,40.1246436,124.3842137,Pinus densiflora,Plantae,Pinaceae,Pinus
6670493,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8f6/6670493,6670493,dbb51edd-b6bf-11e1-8c2f-acd112e444a7,华锡奇,1947,CN,CN,四川,,,,,Pinus densata,Plantae,Pinaceae,Pinus
6670500,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/da4/6670500,6670500,dbb51bdc-b6bf-11e1-8c2f-acd112e444a7,,1943,CN,CN,云南,中甸县,桥顶端平埸,27.8230796,99.7060132,Pinus densata,Plantae,Pinaceae,Pinus
6670502,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/9fd/6670502,6670502,dbb51afe-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Atunzu,Hungpu",,,Pinus densata,Plantae,Pinaceae,Pinus
6670504,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/225/6670504,6670504,dbb51a0b-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,康定县,西康,30.0553048,101.9648302,Pinus densata,Plantae,Pinaceae,Pinus
6670506,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1e6/6670506,6670506,dbb51931-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,,Tachienlu,,,Pinus densata,Plantae,Pinaceae,Pinus
6670511,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ed0/6670511,6670511,dbb51705-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,,Tachienlu,,,Pinus densata,Plantae,Pinaceae,Pinus
6670512,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/92b/6670512,6670512,dbb51691-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1934,CN,CN,四川,雷波县,,28.2627152,103.5717416,Pinus densata,Plantae,Pinaceae,Pinus
6670513,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/00d/6670513,6670513,dbb5160d-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,,Tachienlu,,,Pinus densata,Plantae,Pinaceae,Pinus
6670514,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/de6/6670514,6670514,dbb5159f-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,,Tachienlu,,,Pinus densata,Plantae,Pinaceae,Pinus
6670515,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/dcf/6670515,6670515,dbb5152f-b6bf-11e1-8c2f-acd112e444a7,K.Y.Chu,1940,CN,CN,四川,,,,,Pinus densata,Plantae,Pinaceae,Pinus
